"SOUP,CRM OF SHRIMP,CND,COND",0.72,72.0
"SOUP,CRM OF SHRIMP,CND,PREP W/EQ VOLUME H2O,COMM",0.37,37.0
"SOUP,CRM OF SHRIMP,CND,PREP W/EQ VOLUME MILK,COMM",0.66,66.0
"SOUP,CRM OF VEG,DEHYD,DRY",4.46,446.0
"SOUP,CRM OF VEG,DEHYD,PREP W/H2O",0.41,41.0
"SOUP,ESCAROLE,CND,RTS",0.11,11.0
"SOUP,GAZPACHO,CND,RTS",0.19,19.0
"SOUP,LEEK,DEHYD,PREP W/H2O",0.28,28.0
"SOUP,LEEK,DEHYDRATED,DRY",3.77,377.0
"SOUP,LENTIL W/HAM,CND,RTS",0.56,56.0
"SOUP,LIPTON,CUP-A-SOUP BROCCOLI&CHS,MIX,DRY",4.18,418.0
"SOUP,LIPTON,CUP-A-SOUP CHICK FLAVOR VEG",3.74,374.0
"SOUP,LIPTON,CUP-A-SOUP CHICK NOODLE W/MEAT",3.81,381.0
"SOUP,LIPTON,CUP-A-SOUP CRM OF CHICK,MIX,DRY",4.01,401.0
"SOUP,LIPTON,CUP-A-SOUP CRM OF MUSHROOM,MIX,DRY",3.99,399.0
"SOUP,LIPTON,CUP-A-SOUP GRN PEA,MIX,DRY",3.58,358.0
"SOUP,LIPTON,CUP-A-SOUP HEARTY CHICK NOODLE,MIX,DRY",3.84,384.0
"SOUP,LIPTON,CUP-A-SOUP HEARTY CHICK SUPREME,MIX,DRY",4.29,429.0
"SOUP,LIPTON,CUP-A-SOUP RING NOODLE,MIX,DRY",3.81,381.0
"SOUP,LIPTON,CUP-A-SOUP SPRING VEG,MIX,DRY",3.61,361.0
"SOUP,LIPTON,CUP-A-SOUP TOMATO,MIX,DRY",3.66,366.0
"SOUP,LIPTON,FAT FREE CUP-A-SOUP CHICK BROTH,MIX,DRY",3.07,307.0
"SOUP,LIPTON,FAT FREE CUP-A-SOUP CHICKEN/PASTA,MIX,DRY",3.40,340.0
"SOUP,LIPTON,KETTLE CREATIONS CHICK W/PASTA&BEAN,MIX,DRY",3.53,353.0
"SOUP,LIPTON,KETTLE CREATIONS HOMESTYLE LENTIL,MIX,DRY",3.54,354.0
"SOUP,LIPTON,KETTLE CREATIONS PASTA&BEAN,MIX,DRY",3.58,358.0
"SOUP,LIPTON,RECIPE SECRETS BEEFY MUSHROOM,MIX,DRY",2.98,298.0
"SOUP,LIPTON,RECIPE SECRETS BEEFY ONION,MIX,DRY",3.14,314.0
"SOUP,LIPTON,RECIPE SECRETS FIESTA HERB W/RED,MIX,DRY",3.22,322.0
"SOUP,LIPTON,RECIPE SECRETS ONION MUSHROOM,MIX,DRY",3.22,322.0
"SOUP,LIPTON,RECIPE SECRETS ONION,MIX,DRY",2.63,263.0
"SOUP,LIPTON,RECIPE SECRETS SAVORY HERB W/GARLIC,MIX,DRY",3.43,343.0
"SOUP,LIPTON,RECIPE SECRETS VEG,MIX,DRY",2.76,276.0
"SOUP,LIPTON,SOUP SECRETS CHICK NOODLE,MIX,DRY",3.85,385.0
"SOUP,LIPTON,SOUP SECRETS EX NOODLE,MIX,DRY",3.74,374.0
"SOUP,LIPTON,SOUP SECRETS GIGGLE NOODLE,MIX,DRY",3.87,387.0
"SOUP,LIPTON,SOUP SECRETS NOODLE W/REAL CHICK BROTH,MIX,DRY",3.88,388.0
"SOUP,LIPTON,SOUP SECRETS RING-O-NOODLE",3.88,388.0
"SOUP,LIPTON,SOUP SECRETS SPIRAL PASTA SOUP,MIX,DRY",3.53,353.0
"SOUP,MINESTRONE,CND,CHUNKY,RTS",0.53,53.0
"SOUP,MINESTRONE,CND,COND,COMM",0.68,68.0
"SOUP,MINESTRONE,CND,PREP W/EQ VOLUME H2O,COMM",0.34,34.0
"SOUP,MINESTRONE,DEHYD,DRY",3.58,358.0
"SOUP,MINESTRONE,DEHYD,PREP W/H2O",0.31,31.0
"SOUP,MUSHROOM BARLEY,CND,COND,COMM",0.61,61.0
"SOUP,MUSHROOM BARLEY,CND,PREP W/EQ VOLUME H2O,COMM",0.30,30.0
"SOUP,MUSHROOM W/BF STOCK,CND,COND,COMM",0.68,68.0
"SOUP,MUSHROOM W/BF STOCK,CND,PREP W/EQ VOLUME H2O,COMM",0.35,35.0
"SOUP,MUSHROOM,DEHYD,DRY",4.41,441.0
"SOUP,MUSHROOM,DEHYD,PREP W/H2O",0.38,38.0
"SOUP,NISSIN,CUP NOODLES,RAMEN NOODLE,CHICK FLAVOR,DRY MIX",4.63,462.8
"SOUP,ONION MIX,DEHYD,DRY FORM",2.94,294.0
"SOUP,ONION,CND,COND,COMM",0.46,46.0
"SOUP,ONION,CND,PREP W/EQ VOLUME H2O,COMM",0.24,24.0
"SOUP,ONION,DEHYD,PREP W/H2O",0.11,11.0
"SOUP,OODLES OF NOODLES RAMEN NOODLE ORIENTAL FLAVOR, DRY",4.53,453.1
"SOUP,OXTAIL,DEHYD,DRY",3.77,377.0
"SOUP,OXTAIL,DEHYD,PREP W/H2O",0.28,28.0
"SOUP,OYSTER STEW,CND,COND,COMM",0.48,48.0
"SOUP,OYSTER STEW,CND,PREP W/EQ VOLUME H2O,COMM",0.24,24.0
"SOUP,OYSTER STEW,CND,PREP W/EQ VOLUME MILK,COMM",0.55,55.0
"SOUP,PEA,GRN,CND,COND,COMM",1.25,125.0
"SOUP,PEA,GRN,CND,PREP W/EQ VOLUME H2O,COMM",0.66,66.0
"SOUP,PEA,GRN,CND,PREP W/EQ VOLUME MILK,COMM",0.94,94.0
"SOUP,PEA,GRN,MIX,DEHYD,DRY FORM",3.56,356.0
"SOUP,PEA,GRN,MIX,DEHYD,PREP W/H2O",0.49,49.0
"SOUP,PEA,SPLIT W/HAM,CND,CHUNKY,RTS",0.77,77.0
"SOUP,PEA,SPLIT W/HAM,CND,COND,COMM",1.41,141.0
"SOUP,PEA,SPLIT W/HAM,CND,PREP W/EQ VOLUME H2O,COMM",0.75,75.0
"SOUP,PEPPERPOT,CND,COND,COMM",0.84,84.0
"SOUP,PEPPERPOT,CND,PREP W/EQ VOLUME H2O,COMM",0.43,43.0
"SOUP,POTATO HAM CHOWDER,CHUNKY,RTS,SINGLE BRAND",0.80,80.0
"SOUP,PROG HEALTHY CLASSICS NEW ENGLAND CLAM CHOWDER,CND,RTS",0.48,48.0
"SOUP,PROGRESSO CHICK&WILD RICE W/VEG",0.39,39.0
"SOUP,PROGRESSO HEALTHY CLASSICS BF BARLEY,99% FAT FREE",0.57,56.9
"SOUP,PROGRESSO HEALTHY CLASSICS BF BARLEY,CND,RTS",0.59,59.0
"SOUP,PROGRESSO HEALTHY CLASSICS BF VEG,CND,RTS",0.64,64.0
"SOUP,PROGRESSO HEALTHY CLASSICS CHICK NOODLE,CND,RTS",0.32,32.0
"SOUP,PROGRESSO HEALTHY CLASSICS CHICK RICE W/VEG,CND,RTS",0.37,37.0
"SOUP,PROGRESSO HEALTHY CLASSICS CRM OF BROCCOLI,CND,RTS",0.36,36.0
"SOUP,PROGRESSO HEALTHY CLASSICS GARLIC&PASTA,CND,RTS",0.41,41.0
"SOUP,PROGRESSO HEALTHY CLASSICS LENTIL,CND,RTS",0.52,52.0
"SOUP,PROGRESSO HEALTHY CLASSICS MINESTRONE,CND,RTS",0.51,51.0
"SOUP,PROGRESSO HEALTHY CLASSICS SPLIT PEA,CND,RTS",0.71,71.0
"SOUP,PROGRESSO HEALTHY CLASSICS TOMATO GARDEN,CND,RTS",0.40,40.4
"SOUP,PROGRESSO HEALTHY CLASSICS VEG,CND,RTS",0.34,34.0
"SOUP,SCOTCH BROTH,CND,COND,COMM",0.66,66.0
"SOUP,SCOTCH BROTH,CND,PREP W/EQ VOLUME H2O,COMM",0.33,33.0
"SOUP,SHARK FIN,REST-PREP",0.46,46.0
"SOUP,SIRLOIN BURGER W/VEG,RTS,SINGLE BRAND",0.77,77.0
"SOUP,SPLIT PEA W/HAM&BACON,CND,COND,SINGLE BRAND",1.40,140.0
"SOUP,SPLIT PEA W/HAM,CHUNKY,RED FAT,RED NA,RTS,SINGLE BRAND",0.76,76.0
"SOUP,STOCK,FISH,HOME-PREPARED",0.17,17.0
"SOUP,STOCKPOT,CND,COND,COMM",0.78,78.0
"SOUP,STOCKPOT,CND,PREP W/EQ VOLUME H2O,COMM",0.40,40.0
"SOUP,TOMATO BF W/NOODLE,CND,COND,COMM",1.12,112.0
"SOUP,TOMATO BF W/NOODLE,CND,PREP W/EQ VOLUME H2O,COMM",0.57,57.0
"SOUP,TOMATO BISQUE,CND,COND,COMM",0.96,96.0
"SOUP,TOMATO BISQUE,CND,PREP W/EQ VOLUME H2O,COMM",0.50,50.0
"SOUP,TOMATO BISQUE,CND,PREP W/EQ VOLUME MILK,COMM",0.79,79.0
"SOUP,TOMATO RICE,CND,COND,COMM",0.93,93.0
"SOUP,TOMATO RICE,CND,PREP W/EQ VOLUME H2O,COMM",0.48,48.0
"SOUP,TOMATO VEG MIX,DEHYD,DRY FORM",3.25,325.0
"SOUP,TOMATO VEG,DEHYD,PREP W/H2O",0.22,22.0
"SOUP,TOMATO,CND,COND,COMM",0.68,68.0
"SOUP,TOMATO,CND,PREP W/EQ VOLUME H2O,COMM",0.35,35.0
"SOUP,TOMATO,CND,PREP W/EQ VOLUME MILK,COMM",0.65,65.0
"SOUP,TOMATO,DEHYD,DRY",3.60,360.0
"SOUP,TOMATO,DEHYD,PREP W/H2O",0.39,39.0
"SOUP,TURKEY NOODLE,CND,COND,COMM",0.55,55.0
"SOUP,TURKEY NOODLE,CND,PREP W/EQ VOLUME H2O,COMM",0.28,28.0
"SOUP,TURKEY VEG,CND,COND,COMM",0.60,60.0
"SOUP,TURKEY VEG,CND,PREP W/EQ VOLUME H2O,COMM",0.30,30.0
"SOUP,TURKEY,CHUNKY,RTS",0.57,57.0
"SOUP,VEG BF,CND,COND,COMM",0.63,63.0
"SOUP,VEG BF,CND,COND,SINGLE BRAND",0.53,53.0
"SOUP,VEG BF,DEHYD,DRY",3.44,344.0
"SOUP,VEG BF,DEHYD,PREP W/H2O",0.21,21.0
"SOUP,VEG BF,MICROWAVABLE,RTS,SINGLE BRAND",0.44,44.0
"SOUP,VEG BF,PREP W/EQ VOLUME H2O,COMM",0.32,32.0
"SOUP,VEG W/BF BROTH,CND,COND,COMM",0.66,66.0
"SOUP,VEG W/BF BROTH,CND,PREP W/EQ VOLUME H2O,COMM",0.34,34.0
"SOUP,VEG,CND,CHUNKY,RTS,COMM",0.51,51.0
"SOUP,VEGETARIAN VEG,CND,COND,COMM",0.59,59.0
"SOUP,VEGETARIAN VEG,CND,PREP W/EQ VOLUME H2O,COMM",0.30,30.0
"SOUR CRM,IMITN,CULTURED",2.08,208.5
"SOUR DRSNG,NON-BUTTERFAT,CULTURED,FILLED CREAM-TYPE",1.78,177.6
"SOURSOP,RAW",0.66,66.0
"SOY FLOUR,DEFATTED",3.29,329.0
"SOY FLOUR,FULL-FAT,RAW",4.36,436.0
"SOY FLOUR,LOW-FAT",3.72,372.0
"SOY FLR,DEFATTED,CRUDE PROT BASIS (N X 6.25)",3.27,327.0
"SOY FLR,FULL-FAT,RAW,CRUDE PROT BASIS (N X 6.25)",4.34,434.0
"SOY FLR,FULL-FAT,RSTD",4.41,441.0
"SOY FLR,FULL-FAT,RSTD,CRUDE PROT BASIS (N X 6.25)",4.39,439.0
"SOY FLR,LOW-FAT,CRUDE PROT BASIS (N x 6.25)",3.69,369.0
"SOY MEAL,DEFATTED,RAW",3.39,339.0
"SOY MEAL,DEFATTED,RAW,CRUDE PROT BASIS (N X 6.25)",3.37,337.0
"SOY MILK,FLUID",0.33,33.0
"SOY PROT CONC,CRUDE PROT BASIS (N X 6.25),ACID WASH",3.28,328.0
"SOY PROT CONC,PRODUCED BY ACID WASH",3.32,332.0
"SOY PROT CONC,PRODUCED BY ALCOHOL EXTRACTION",3.32,332.0
"SOY PROT ISOLATE,K TYPE",3.26,326.0
"SOY PROT ISOLATE,K TYPE,CRUDE PROT BASIS",3.21,321.0
"SOY PROT ISOLATE,PROT TECHNOLOGIES INTERNATIONAL,PROPLUS",3.80,380.0
"SOY PROT ISOLATE,PROT TECHNOLOGIES INTERNATIONAL,SUPRO",3.88,388.0
SOY PROTEIN ISOLATE,3.38,338.0
SOY SAU MADE FROM HYDROLYZED VEG PROT,0.41,41.0
SOY SAU MADE FROM SOY (TAMARI),0.60,60.0
SOY SAU MADE FROM SOY&WHEAT (SHOYU),0.59,59.0
"SOY SAU MADE FROM SOY&WHEAT (SHOYU),LO NA",0.53,53.0
"SOYBEANS,GREEN,RAW",1.47,147.0
"SOYBEANS,GRN,CKD,BLD,DRND,W/SALT",1.41,141.0
"SOYBEANS,GRN,CKD,BLD,DRND,WO/SALT",1.41,141.0
"SOYBEANS,MATURE CKD,BLD,WO/SALT",1.73,173.0
"SOYBEANS,MATURE SEEDS,CKD,BLD,W/SALT",1.73,173.0
"SOYBEANS,MATURE SEEDS,DRY RSTD",4.50,450.0
"SOYBEANS,MATURE SEEDS,RAW",4.16,416.0
"SOYBEANS,MATURE SEEDS,RSTD,SALTED",4.71,471.0
"SOYBEANS,MATURE SEEDS,RSTED,NO SALT ADDED",4.71,471.0
"SOYBEANS,MATURE SEEDS,SPROUTED,CKD,STIR-FRIED",1.25,125.0
"SOYBEANS,MATURE SEEDS,SPROUTED,CKD,STIR-FRIED,W/SALT",1.25,125.0
"SOYBEANS,MATURE SEEDS,SPROUTED,CKD,STMD",0.81,81.0
"SOYBEANS,MATURE SEEDS,SPROUTED,CKD,STMD,W/SALT",0.81,81.0
"SOYBEANS,MATURE SEEDS,SPROUTED,RAW",1.22,122.0
"SPAGHETTI,CKD,ENR,W/ SALT",1.41,141.0
"SPAGHETTI,CKD,ENR,WO/ SALT",1.41,141.0
"SPAGHETTI,CKD,UNENR,W/ SALT",1.41,141.0
"SPAGHETTI,CKD,UNENR,WO/ SALT",1.41,141.0
"SPAGHETTI,DRY,ENRICHED",3.71,371.0
"SPAGHETTI,DRY,UNENRICHED",3.71,371.0
"SPAGHETTI,PROTEIN-FORTIFIED,CKD,ENR (N X 5.70)",1.64,164.0
"SPAGHETTI,PROTEIN-FORTIFIED,CKD,ENR (N X 6.25)",1.64,164.0
"SPAGHETTI,PROTEIN-FORTIFIED,DRY,ENR (N X 5.70)",3.75,375.0
"SPAGHETTI,PROTEIN-FORTIFIED,DRY,ENR (N X 6.25)",3.74,374.0
"SPAGHETTI,SPINACH,COOKED",1.30,130.0
"SPAGHETTI,SPINACH,DRY",3.72,372.0
"SPAGHETTI,WHOLE-WHEAT,CKD",1.24,124.0
"SPAGHETTI,WHOLE-WHEAT,DRY",3.48,348.0
"SPEARMINT,DRIED",2.85,285.0
"SPEARMINT,FRESH",0.44,44.0
"SPINACH SOUFFLE,HOME-PREPARED",1.61,161.0
"SPINACH,CKD,BLD,DRND,W/SALT",0.23,23.0
"SPINACH,CKD,BLD,DRND,WO/SALT",0.23,23.0
"SPINACH,CND,DRND SOL",0.23,23.0
"SPINACH,CND,NO SALT,SOL&LIQUIDS",0.19,19.0
"SPINACH,CND,REG PK,SOL&LIQUIDS",0.19,19.0
"SPINACH,FRZ,CHOPD OR LEAF,CKD,BLD,DRND,W/SALT",0.28,28.0
"SPINACH,FRZ,CHOPD OR LEAF,CKD,BLD,DRND,WO/SALT",0.28,28.0
"SPINACH,FRZ,CHOPD OR LEAF,UNPREP",0.24,24.0
"SPINACH,RAW",0.22,22.0
"SPINY LOBSTER,MXD SP,CKD,MOIST HEAT",1.43,143.0
"SPINY LOBSTER,MXD SP,RAW",1.12,112.0
"SPOT,COOKED,DRY HEAT",1.58,158.0
"SPOT,RAW",1.23,123.0
"SQUAB,(PIGEON),LT MEAT WO/SKN,RAW",1.34,134.0
"SQUAB,(PIGEON),MEAT ONLY,RAW",1.42,142.0
"SQUAB,(PIGEON),MEAT&SKN,RAW",2.94,294.0
"SQUASH,SMMR,ALL VAR,CKD,BLD,DRND,W/SALT",0.20,20.0
"SQUASH,SMMR,ALL VAR,CKD,BLD,DRND,WO/SALT",0.20,20.0
"SQUASH,SMMR,ALL VAR,RAW",0.20,20.0
"SQUASH,SMMR,CROOKNECK&STRAIGHTNECK,CKD,BLD,DRND,W/SALT",0.20,20.0
"SQUASH,SMMR,CROOKNECK&STRAIGHTNECK,CKD,BLD,DRND,WO/SALT",0.20,20.0
"SQUASH,SMMR,CROOKNECK&STRAIGHTNECK,CND,DRND,SOLID,WO/SALT",0.13,13.0
"SQUASH,SMMR,CROOKNECK&STRAIGHTNECK,FRZ,CKD,BLD,DRND,W/SALT",0.25,25.0
"SQUASH,SMMR,CROOKNECK&STRAIGHTNECK,FRZ,CKD,BLD,DRND,WO/SALT",0.25,25.0
"SQUASH,SMMR,CROOKNECK&STRAIGHTNECK,FRZ,UNPREP",0.20,20.0
"SQUASH,SMMR,CROOKNECK&STRAIGHTNECK,RAW",0.19,19.0
"SQUASH,SMMR,SCALLOP,CKD,BLD,DRND,W/SALT",0.16,16.0
"SQUASH,SMMR,SCALLOP,CKD,BLD,DRND,WO/SALT",0.16,16.0
"SQUASH,SMMR,ZUCCHINI,INCL SKN,CKD,BLD,DRND,W/SALT",0.16,16.0
"SQUASH,SMMR,ZUCCHINI,INCL SKN,CKD,BLD,DRND,WO/SALT",0.16,16.0
"SQUASH,SMMR,ZUCCHINI,INCL SKN,FRZ,CKD,BLD,DRND,W/SALT",0.17,17.0
"SQUASH,SMMR,ZUCCHINI,INCL SKN,FRZ,CKD,BLD,DRND,WO/SALT",0.17,17.0
"SQUASH,SMMR,ZUCCHINI,INCL SKN,FRZ,UNPREP",0.17,17.0
"SQUASH,SMMR,ZUCCHINI,INCL SKN,RAW",0.14,14.0
"SQUASH,SMMR,ZUCCHINI,ITALIAN STYLE,CND",0.29,29.0
"SQUASH,SUMMER,SCALLOP,RAW",0.18,18.0
"SQUASH,WINTER,ACORN,RAW",0.40,40.0
"SQUASH,WINTER,HUBBARD,RAW",0.40,40.0
"SQUASH,WNTR,ACORN,CKD,BKD,W/SALT",0.56,56.0
"SQUASH,WNTR,ACORN,CKD,BKD,WO/SALT",0.56,56.0
"SQUASH,WNTR,ACORN,CKD,BLD,MSHD,W/SALT",0.34,34.0
"SQUASH,WNTR,ACORN,CKD,BLD,MSHD,WO/SALT",0.34,34.0
"SQUASH,WNTR,ALL VAR,CKD,BKD,W/SALT",0.39,39.0
"SQUASH,WNTR,ALL VAR,CKD,BKD,WO/SALT",0.39,39.0
"SQUASH,WNTR,ALL VAR,RAW",0.37,37.0
"SQUASH,WNTR,BUTTERNUT,CKD,BKD,W/SALT",0.40,40.0
"SQUASH,WNTR,BUTTERNUT,CKD,BKD,WO/SALT",0.40,40.0
"SQUASH,WNTR,BUTTERNUT,FRZ,CKD,BLD,W/SALT",0.39,39.0
"SQUASH,WNTR,BUTTERNUT,FRZ,CKD,BLD,WO/SALT",0.39,39.0
"SQUASH,WNTR,BUTTERNUT,FRZ,UNPREP",0.57,57.0
"SQUASH,WNTR,BUTTERNUT,RAW",0.45,45.0
"SQUASH,WNTR,HUBBARD,CKD,BKD,W/SALT",0.50,50.0
"SQUASH,WNTR,HUBBARD,CKD,BKD,WO/SALT",0.50,50.0
"SQUASH,WNTR,HUBBARD,CKD,BLD,MSHD,W/SALT",0.30,30.0
"SQUASH,WNTR,HUBBARD,CKD,BLD,MSHD,WO/SALT",0.30,30.0
"SQUASH,WNTR,SPAGHETTI,CKD,BLD,DRND,OR BKD,W/SALT",0.27,27.0
"SQUASH,WNTR,SPAGHETTI,CKD,BLD,DRND,OR BKD,WO/SALT",0.27,27.0
"SQUASH,WNTR,SPAGHETTI,RAW",0.31,31.0
"SQUASH,ZUCCHINI,BABY,RAW",0.21,21.0
"SQUID,MIXED SPECIES,RAW",0.92,92.0
"SQUID,MXD SP,CKD,FRIED",1.75,175.0
"STAGG CLASSIC CHILI W/BNS,CND ENTREE",1.31,131.0
"STAGG COUNTRY CHILI W/BNS,CND ENTREE",1.29,129.0
"STAGG DYNAMITE CHILI W/BNS,CND ENTREE",1.35,135.0
"STAGG RANCHHOUSE CHILI W/BNS,CND ENTREE",1.15,115.0
"STAGG SILVERADO CHILI W/BNS,CND ENTREE",0.92,92.0
"STOUFFER'S CHICK ENCHLDA&MEX RICE,MONT JACK CHS SAU,FRZ ENTR",1.33,133.0
"STOUFFER'S CHICK PIE,FRZ ENTREE",2.02,202.0
"STOUFFER'S CRMD CHIPPED BF,FRZ ENTREE",1.40,140.0
"STOUFFER'S DELUX FRENCH BREAD PIZZA W/SSG,PEPRONI&MUSHRM,FRZ",2.45,245.0
"STOUFFER'S ESCALLOPED CHICK&NOODLES,FRZ ENTREE",1.29,129.0
"STOUFFER'S FRENCH BREAD PIZZA W/SAUSAGE&PEPPERONI,FRZ",2.53,253.0
"STOUFFER'S HOMESTYLE SALSBRY STK,GRAVY&MACRONI&CHS,FRZ ENTRE",1.42,142.0
"STOUFFER'S LASAGNA W/MEAT&SAU,FRZ ENTREE",1.29,129.0
"STOUFFER'S LN CUISINE CHICK A L'ORANGE W/SAU,BROC&RICE,FR ML",1.05,105.0
"STOUFFER'S LN CUISINE CHICK&VEG W/VERMICELLI,FRZ ENTREE",0.85,85.0
"STOUFFER'S LN CUISINE HOMESTY STUFF CABGE,MT,TOM SAU,POT,FRZ",0.74,74.0
"STOUFFER'S LN CUISINE HOMESTYLE BF POT RST,WHIP POT,FRZ ENTR",0.81,81.0
"STOUFFER'S LN CUISINE LUNCH EXP RICE&CHICK STIR-FRY,FRZ ENTR",1.06,106.0
"STOUFFER'S LN CUISINE MACARONI&BF IN TOMATO SAU,FRZ ENTREE",0.88,88.0
"STOUFFER'S LN CUISINE ORIENTAL BF W/VEG&RICE,FRZ MEAL",0.95,95.0
"STOUFFER'S LN CUISINE SPAGHETTI W/MEAT SAU,FRZ ENTREE",0.96,96.0
"STOUFFER'S LN CUISINE SPAGHETTI W/MEATBALLS&SAU,FRZ ENTREE",1.11,111.0
"STOUFFER'S LN CUISINE SWEDISH MEATBALLS W/PASTA,FRZ ENTREE",1.07,107.0
"STOUFFER'S LN CUISN CHICK ENCHLDA SUIZA,SAU&MEX-STY RICE,FRZ",1.17,117.0
"STOUFFER'S LUNCH EXPRS CHICK ALFREDO W/FETUCINI&VEG,FRZ MEAL",1.37,137.0
"STOUFFER'S STUFFED PEPPERS W/BF IN TOMATO SAU,FRZ ENTREE",0.86,86.0
"STOUFFER'S,CRMD SPINACH,FRZ",1.35,134.5
"STRAWBIES,CND,HVY SYRUP PK,SOL&LIQUIDS",0.92,92.0
"STRAWBIES,FRZ,SWTND,SLICED",0.96,96.0
"STRAWBIES,FRZ,SWTND,WHL",0.78,78.0
"STRAWBIES,FRZ,UNSWTND",0.35,35.0
"STRAWBIES,RAW",0.30,30.0
"STRAWBY-FLAVOR BEV MIX,PDR",3.87,387.0
"STRAWBY-FLAVOR BEV MIX,PDR,PREP W/MILK",0.88,88.0
"STRUDEL,APPLE",2.74,274.0
"STURGEON,MXD SP,CKD,DRY HEAT",1.35,135.0
"STURGEON,MXD SP,RAW",1.05,105.0
"STURGEON,MXD SP,SMOKED",1.73,173.0
"SUCCOTASH,(CORN&LIMAS),CKD,BLD,DRND,W/SALT",1.15,115.0
"SUCCOTASH,(CORN&LIMAS),CKD,BLD,DRND,WO/SALT",1.15,115.0
"SUCCOTASH,(CORN&LIMAS),CND,W/CRM STYLE CORN",0.77,77.0
"SUCCOTASH,(CORN&LIMAS),CND,W/WHL KERNEL CORN,SOL&LIQUIDS",0.63,63.0
"SUCCOTASH,(CORN&LIMAS),FRZ,CKD,BLD,DRND,W/SALT",0.93,93.0
"SUCCOTASH,(CORN&LIMAS),FRZ,CKD,BLD,DRND,WO/SALT",0.93,93.0
"SUCCOTASH,(CORN&LIMAS),FRZ,UNPREP",0.93,93.0
"SUCCOTASH,(CORN&LIMAS),RAW",0.99,99.0
"SUCKER,WHITE,CKD,DRY HEAT",1.19,119.0
"SUCKER,WHITE,RAW",0.92,92.0
"SUGAR-APPLES,(SWEETSOP),RAW",0.94,94.0
"SUGARS,BROWN",3.76,376.0
"SUGARS,GRANULATED",3.87,387.0
"SUGARS,MAPLE",3.54,354.0
"SUGARS,POWDERED",3.89,389.0
"SUNFISH,PUMPKIN SD,CKD,DRY HEAT",1.14,114.0
"SUNFISH,PUMPKIN SEED,RAW",0.89,89.0
"SUNFLOWER SD BUTTER,W/SALT",5.79,579.0
"SUNFLOWER SD BUTTER,WO/SALT",5.79,579.0
"SUNFLOWER SD FLR,PART DEFATTED",3.26,326.0
"SUNFLOWER SD KRNLS,DRIED",5.70,570.0
"SUNFLOWER SD KRNLS,DRY RSTD,W/SALT",5.82,582.0
"SUNFLOWER SD KRNLS,DRY RSTD,WO/SALT",5.82,582.0
"SUNFLOWER SD KRNLS,OIL RSTD,W/SALT",6.15,615.0
"SUNFLOWER SD KRNLS,OIL RSTD,WO/SALT",6.15,615.0
"SUNFLOWER SD KRNLS,TSTD,W/SALT",6.19,619.0
"SUNFLOWER SD KRNLS,TSTD,WO/SALT",6.19,619.0
"SUNNY FRSH,BRKFST ""STUFF-ITS"",PRE-COOKED FRZ EGG&CHS POCKETS",2.30,230.0
"SUNNY FRSH,FRZ BAGEL FRENCH TOAST W/MAPLE SYRUP",2.68,268.0
"SUNNY FRSH,PRE-COOKED FRZ EGG&CHS BISCUIT SNDWCH",2.26,226.0
"SUNNY FRSH,PRE-COOKED FRZ EGG,HAM&CHS BISCUIT SNDWCH",2.02,202.0
SURIMI,0.99,99.0
"SWAMP CABBAGE,(SKUNK CABBAGE),RAW",0.19,19.0
"SWAMP CABBAGE,CKD,BLD,DRND,W/SALT",0.20,20.0
"SWAMP CABBAGE,CKD,BLD,DRND,WO/SALT",0.20,20.0
"SWEET ROLLS,CHEESE",3.60,360.0
"SWEET ROLLS,CINN,COMMLY PREP W/RAISINS",3.72,372.0
"SWEET ROLLS,CINN,REFR DOUGH W/FRSTNG",3.33,333.0
"SWEET ROLLS,CINN,REFR DOUGH W/FRSTNG,BKD",3.62,362.0
"SWEET SUE CHICK&DUMPLINGS,CND",0.91,91.0
"SWEETENERS,NUTRASWEET,EQ,PACKET",3.52,352.0
"SWEETPOTATO LEAVES,CKD,STMD,W/SALT",0.34,34.0
"SWEETPOTATO LEAVES,CKD,STMD,WO/SALT",0.34,34.0
"SWEETPOTATO LEAVES,RAW",0.35,35.0
"SWEETPOTATO,CANNED,MASHED",1.01,101.0
"SWEETPOTATO,CKD,BKD IN SKN,W/SALT",1.03,103.0
"SWEETPOTATO,CKD,BKD IN SKN,WO/SALT",1.03,103.0
"SWEETPOTATO,CKD,BLD,WO/SKN,W/SALT",1.05,105.0
"SWEETPOTATO,CKD,BLD,WO/SKN,WO/SALT",1.05,105.0
"SWEETPOTATO,CKD,CANDIED,HOME-PREPARED",1.37,137.0
"SWEETPOTATO,CND,SYRUP PK,DRND SOL",1.08,108.0
"SWEETPOTATO,CND,SYRUP PK,SOL&LIQUIDS",0.89,89.0
"SWEETPOTATO,CND,VACUUM PK",0.91,91.0
"SWEETPOTATO,FRZ,CKD,BKD,W/SALT",1.00,100.0
"SWEETPOTATO,FRZ,CKD,BKD,WO/SALT",1.00,100.0
"SWEETPOTATO,FRZ,UNPREP",0.96,96.0
"SWEETPOTATO,RAW",1.05,105.0
"SWORDFISH,COOKED,DRY HEAT",1.55,155.0
"SWORDFISH,RAW",1.21,121.0
"SYRUPS,CHOC,FUDGE-TYPE",3.50,350.0
"SYRUPS,CHOC,HERSHEY,HERSHEY'S GENUINE CHOC FLAVOR LITE SYRUP",1.43,143.0
"SYRUPS,CORN,DARK",2.82,282.0
"SYRUPS,CORN,HIGH-FRUCTOSE",2.81,281.0
